Voltage,Current
-0.2,-0.0987348779967954
-0.1949748743718593,-0.1689253040686063
-0.18994974874371862,0.09414733782381943
-0.1849246231155779,-0.04889062738434018
-0.1798994974874372,-0.38507875014820964
-0.1748743718592965,-0.2786265079574636
-0.1698492462311558,-0.04096164230634002
-0.1648241206030151,-0.09865329556789879
-0.15979899497487438,0.21057958417281086
-0.15477386934673368,-0.22038679965899224
-0.14974874371859298,-0.013502523144494669
-0.14472361809045226,0.1672435241119647
-0.13969849246231159,-0.08921304518780655
-0.13467336683417086,0.102199579426111
-0.12964824120603016,-0.19436607345548346
-0.12462311557788945,0.06300055502399989
-0.11959798994974875,-0.4613517207903227
-0.11457286432160806,0.2333415030033619
-0.10954773869346734,-0.10673009090099311
-0.10452261306532665,0.19960986954263713
-0.09949748743718594,-0.0006377793437518514
-0.09447236180904524,-0.1649951882620847
-0.08944723618090453,-0.029183035473277004
-0.08442211055276383,-0.1769037897798146
-0.07939698492462313,0.14437738480717777
-0.07437185929648243,0.011296856023101022
-0.06934673366834171,0.0194851487882658
-0.06432160804020101,-0.0986673301977978
-0.059296482412060314,-0.11669475350157044
-0.054271356783919616,-0.017245442029835533
-0.04924623115577889,-0.1251594404730251
-0.044221105527638194,0.009424378177523101
-0.039195979899497496,0.17268367001805013
-0.0341708542713568,-0.4636466156448644
-0.0291457286432161,0.08169029118800404
-0.024120603015075376,0.37049197059468286
-0.01909547738693468,0.20586298597982075
-0.01407035175879398,-0.2669552415314274
-0.009045226130653283,0.06317760152420013
-0.004020100502512558,-0.18516355206212914
0.0010050251256281395,0.23976238068413047
0.006030150753768837,0.25211001872774835
0.011055276381909535,-0.04293291082528235
0.016080402010050232,0.07739882513874113
0.021105527638190957,0.1388289496842714
0.026130653266331655,-0.28669764043118845
0.031155778894472352,0.2553185595090324
0.03618090452261305,0.2936137185767677
0.04120603015075375,0.21916838241347386
0.04623115577889447,-0.06541809918723328
0.05125628140703514,-0.10722673629069523
0.05628140703517587,0.05146258041667522
0.06130653266331659,-0.10606557015859963
0.06633165829145726,0.3243459182727047
0.07135678391959799,0.02560872155360772
0.07638190954773871,-0.17054692209464217
0.08140703517587938,0.25100230720156563
0.08643216080402011,0.18529984428937976
0.09145728643216078,-0.06269090865737519
0.0964824120603015,0.02629867802153561
0.10150753768844223,0.0316295536427666
0.1065326633165829,0.11932795755444504
0.11155778894472362,0.282208556580998
0.1165829145728643,0.2829177948976212
0.12160804020100502,0.33305344755381233
0.12663316582914574,-0.09223518696228228
0.1316582914572864,0.08306967513236682
0.13668341708542714,0.16493909968397927
0.1417085427135678,-0.04209360318971162
0.14673366834170853,-0.14472243843662377
0.15175879396984926,0.06169490881622668
0.15678391959798993,-0.14387454087970009
0.16180904522613065,-0.12877626105998075
0.16683417085427132,-0.15379052193106413
0.17185929648241205,0.00626142633037039
0.17688442211055277,-0.2257990525642172
0.18190954773869344,0.03493329821679885
0.18693467336683417,0.3243875614885575
0.1919597989949749,0.043298889889771944
0.19698492462311556,-0.09247508566094503
0.2020100502512563,-0.5179540169353809
0.20703517587939696,0.011161720313163223
0.21206030150753769,0.35836135036387307
0.2170854271356784,0.37027360803394976
0.22211055276381908,0.0001783826247419816
0.2271356783919598,0.24159997395795643
0.23216080402010048,0.7732459371758277
0.2371859296482412,0.32799913069960135
0.24221105527638193,0.3093919822703973
0.2472361809045226,0.13479572343975915
0.2522613065326633,0.3988349420213621
0.257286432160804,0.6127933980057794
0.2623115577889447,0.5525358830375984
0.26733668341708544,0.8389087224351117
0.2723618090452261,0.811211059238559
0.27738693467336684,1.2582231871589311
0.2824120603015075,1.4754344678515419
0.28743718592964823,1.8479839344953675
0.29246231155778896,2.6138040800575806
0.2974874371859296,2.843960917091496
0.3025125628140703,3.594949926964843
0.307537688442211,4.445739988175248
0.31256281407035175,5.128438409800225
0.31758793969849247,6.145351781072759
0.3226130653266332,6.574965249417122
0.3276381909547738,7.428689022204687
0.33266331658291454,7.751855519052302
0.33768844221105526,8.451506301491813
0.342713567839196,8.631501293556788
0.3477386934673367,8.885271886075055
0.35276381909547744,9.047255967984931
0.35778894472361805,8.580693538697066
0.3628140703517588,8.25402159646078
0.3678391959798995,7.753723899806233
0.37286432160804023,7.132689619388926
0.37788944723618095,6.694797478614635
0.38291457286432157,5.644163503519121
0.3879396984924623,4.763924499173921
0.392964824120603,4.214942445772594
0.39798994974874374,3.4160652843217414
0.40301507537688447,3.089803182853157
0.4080402010050251,2.338454257272047
0.4130653266331658,1.794738215895744
0.41809045226130653,1.4141268517659085
0.42311557788944726,1.180931520758787
0.428140703517588,0.7235689602938042
0.4331658291457286,0.2663087671642746
0.4381909547738693,0.2650443191195633
0.44321608040201005,0.4621480775447301
0.4482412060301508,0.13494102753661097
0.4532663316582915,0.4026219429890776
0.4582914572864321,-0.14531467326647515
0.46331658291457284,-0.007030303985371952
0.46834170854271356,-0.26114879621355686
0.4733668341708543,-0.11933005056876514
0.478391959798995,0.054935231417758704
0.48341708542713563,0.3028636769240053
0.48844221105527635,-0.009930886371767086
0.4934673366834171,-0.007670525392802639
0.4984924623115578,0.002699022554286907
0.5035175879396985,-0.05620547591424134
0.5085427135678391,-0.010018726577857934
0.5135678391959799,-0.022154420449491553
0.5185929648241205,-0.15368158473054272
0.5236180904522614,0.1251440938383679
0.528643216080402,0.2512912961736178
0.5336683417085426,0.04029563086680056
0.5386934673366834,-0.1039573546201907
0.543718592964824,-0.1350406566391803
0.5487437185929649,0.04644383762320763
0.5537688442211055,-0.05525925707675591
0.5587939698492463,0.34792457308637703
0.563819095477387,-0.01265878090855279
0.5688442211055276,0.093918809454762
0.5738693467336684,0.016713064273677646
0.578894472361809,-0.11707819217050461
0.5839195979899499,-0.04511907691155471
0.5889447236180905,0.19269027520595675
0.5939698492462311,-0.3886311280314708
0.5989949748743719,-0.08391039222922508
0.6040201005025125,-0.2737329389494317
0.6090452261306534,-0.3871391290196268
0.614070351758794,-0.008561118740207494
0.6190954773869346,-0.037534163939173346
0.6241206030150754,0.24490485364746792
0.629145728643216,0.2523829164434982
0.6341708542713569,0.034870204199363514
0.6391959798994975,0.35679158718680404
0.6442211055276381,-0.3139370654960082
0.649246231155779,-0.2088304878491982
0.6542713567839196,-0.051687950149881305
0.6592964824120604,-0.06766317353974756
0.664321608040201,-0.12180886941810087
0.6693467336683416,-0.003275717272294154
0.6743718592964825,0.08736732361299193
0.6793969849246231,0.02074409087923304
0.6844221105527639,0.27028165721197844
0.6894472361809045,0.1194049707744146
0.6944723618090451,-0.3001294758345606
0.699497487437186,0.3389640369188692
0.7045226130653266,-0.07569823914621468
0.7095477386934674,0.11445428334695026
0.714572864321608,-0.5498117038176863
0.7195979899497487,-0.007066647184380395
0.7246231155778895,-0.01943930745076493
0.7296482412060301,-0.2748123620352857
0.734673366834171,-0.054258130322860205
0.7396984924623116,-0.1368404860593576
0.7447236180904522,-0.29765465590760476
0.749748743718593,-0.06044148098810989
0.7547738693467336,-0.1726297974768864
0.7597989949748745,0.1626605041308095
0.7648241206030151,-0.024177347673688662
0.7698492462311557,-0.2885231155618094
0.7748743718592965,-0.041834130463080155
0.7798994974874371,0.4743158856174806
0.784924623115578,-0.2046050424283926
0.7899497487437186,-0.0657937754333636
0.7949748743718592,-0.08355717267738727
0.8,0.06288776297481277
