voltage,current
-0.5,-1.677035769192464
-0.4949748743718593,-1.4052589400694402
-0.4899497487437186,-1.3933693397937457
-0.4849246231155779,-1.162081081560467
-0.4798994974874372,-1.2516621618451056
-0.4748743718592965,-1.0628531430514387
-0.46984924623115576,-0.9654531333406715
-0.4648241206030151,-0.8980183443423125
-0.45979899497487436,-0.8300700709803251
-0.4547738693467337,-0.7496441251604978
-0.44974874371859297,-0.6884869426608773
-0.44472361809045224,-0.527269790817573
-0.4396984924623116,-0.5180395317968349
-0.43467336683417085,-0.49340717779410503
-0.4296482412060302,-0.4570676496608685
-0.42462311557788945,-0.4213847073582183
-0.41959798994974873,-0.3558979230357025
-0.41457286432160806,-0.34925034146313816
-0.40954773869346733,-0.29704751984684896
-0.40452261306532666,-0.27913244137187976
-0.39949748743718594,-0.22544605117640565
-0.3944723618090452,-0.22806610106112934
-0.3894472361809045,-0.20086954755603872
-0.3844221105527638,-0.19839885563736323
-0.37939698492462315,-0.16761233056705854
-0.3743718592964824,-0.15195174817393994
-0.3693467336683417,-0.1306833670975949
-0.364321608040201,-0.12567111269172712
-0.3592964824120603,-0.10697165531247389
-0.35427135678391963,-0.10961813655670867
-0.3492462311557789,-0.09047936251763047
-0.3442211055276382,-0.0854699173488674
-0.33919597989949746,-0.0785627262824534
-0.3341708542713568,-0.0699911256660908
-0.3291457286432161,-0.06482635622381135
-0.3241206030150754,-0.055570476271898456
-0.31909547738693467,-0.04788228169709624
-0.31407035175879394,-0.04995475385373711
-0.30904522613065327,-0.04106172634319716
-0.30402010050251255,-0.03845833631475339
-0.2989949748743719,-0.036247439142096397
-0.29396984924623115,-0.028242021093315577
-0.2889447236180904,-0.028105927063711726
-0.28391959798994976,-0.026721425580619712
-0.27889447236180903,-0.022647886991129133
-0.27386934673366836,-0.020390431742179384
-0.26884422110552764,-0.018301511113080773
-0.2638190954773869,-0.018286537863277726
-0.25879396984924624,-0.01577819330153988
-0.2537688442211055,-0.01392322378912748
-0.24874371859296485,-0.011755144002278168
-0.24371859296482412,-0.01120382035503165
-0.2386934673366834,-0.010431821589235134
-0.23366834170854273,-0.010337527210153508
-0.228643216080402,-0.009492657064398296
-0.22361809045226128,-0.007632167601962644
-0.2185929648241206,-0.007822016638154971
-0.21356783919597988,-0.006279820419078278
-0.2085427135678392,-0.006279050752435824
-0.20351758793969849,-0.005115143372890199
-0.19849246231155776,-0.004848765592070969
-0.1934673366834171,-0.004541907578386752
-0.18844221105527637,-0.004116810784221704
-0.1834170854271357,-0.0035381806514907612
-0.17839195979899497,-0.0031216112259288046
-0.17336683417085424,-0.0028971674651726625
-0.16834170854271358,-0.0026952017843313823
-0.16331658291457285,-0.0026214885122444265
-0.15829145728643218,-0.0021864990188744187
-0.15326633165829145,-0.0020510024372382527
-0.14824120603015073,-0.0018458049504632263
-0.14321608040201006,-0.0017934712389112008
-0.13819095477386933,-0.0014608790523556034
-0.13316582914572866,-0.0013522591043986358
-0.12814070351758794,-0.001269527494208526
-0.12311557788944721,-0.0011521030406306874
-0.11809045226130654,-0.0010570267286564936
-0.11306532663316582,-0.0008398902290695288
-0.1080402010050251,-0.00082866937233307
-0.10301507537688442,-0.0007877648110153769
-0.0979899497487437,-0.0007000032921798831
-0.09296482412060303,-0.0006671477657261944
-0.0879396984924623,-0.000571713794907149
-0.08291457286432158,-0.0005269646097617234
-0.07788944723618091,-0.00047156870078490245
-0.07286432160804018,-0.0004208972959168313
-0.06783919597989951,-0.000386060199684987
-0.06281407035175879,-0.00036478947415256115
-0.05778894472361806,-0.00027718866683094175
-0.05276381909547739,-0.00026312235277945535
-0.04773869346733667,-0.000253756832656232
-0.042713567839196,-0.00024048927168051476
-0.03768844221105527,-0.00020297036281315185
-0.03266331658291455,-0.0001855666760617238
-0.027638190954773878,-0.00018041864578884344
-0.022613065326633153,-0.000168123245186416
-0.017587939698492483,-0.0001408492229322688
-0.012562814070351758,-0.0001416767805963001
-0.007537688442211032,-0.00012394034643738823
-0.0025125628140703626,-0.0001107868392697515
0.002512562814070307,-9.644060686129138e-05
0.007537688442211032,-8.935579500162017e-05
0.012562814070351758,-7.63293040304704e-05
0.017587939698492483,-6.652441232967362e-05
0.022613065326633208,-6.804107721913977e-05
0.027638190954773822,-6.006098288490201e-05
0.03266331658291455,-5.288210040873591e-05
0.03768844221105527,-4.955676220128803e-05
0.042713567839196,-4.262892011910605e-05
0.047738693467336724,-3.907570919618938e-05
0.05276381909547745,-3.7256926094371095e-05
0.05778894472361806,-3.649818228271711e-05
0.06281407035175879,-3.0239132724174936e-05
0.06783919597989951,-3.043126149512561e-05
0.07286432160804024,-2.4751021697618414e-05
0.07788944723618096,-2.222424552295993e-05
0.08291457286432158,-1.9393100761740174e-05
0.0879396984924623,-1.8433442296808466e-05
0.09296482412060303,-1.6567250046686318e-05
0.09798994974874375,-1.5857129304284477e-05
0.10301507537688448,-1.4538044234338884e-05
0.1080402010050251,-1.210891377528643e-05
0.11306532663316582,-1.1548645942033384e-05
0.11809045226130654,-9.65407953920707e-06
0.12311557788944727,-9.03666123641017e-06
0.128140703517588,-7.515627356511628e-06
0.1331658291457286,-6.9794408841519265e-06
0.13819095477386933,-6.534342579030923e-06
0.14321608040201006,-5.782726390046135e-06
0.14824120603015079,-4.884790794780482e-06
0.1532663316582915,-4.339255334827369e-06
0.15829145728643212,-3.981430269004647e-06
0.16331658291457285,-3.221606736046524e-06
0.16834170854271358,-2.712724250997338e-06
0.1733668341708543,-2.190560894670041e-06
0.17839195979899503,-1.7239698702817874e-06
0.18341708542713564,-1.3054818301401702e-06
0.18844221105527637,-1.0375392051918149e-06
0.1934673366834171,-5.373873372171051e-07
0.19849246231155782,-1.2652474071983948e-07
0.20351758793969854,2.8576467528442403e-07
0.20854271356783916,6.731415789753401e-07
0.21356783919597988,1.1369014169809162e-06
0.2185929648241206,1.627483281853688e-06
0.22361809045226133,2.068212432279587e-06
0.22864321608040206,2.40275398473473e-06
0.23366834170854267,2.7836486508511754e-06
0.2386934673366834,3.544642349946539e-06
0.24371859296482412,3.964122551581836e-06
0.24874371859296485,4.720261701536249e-06
0.25376884422110557,5.888317322920423e-06
0.2587939698492463,5.6409356831588e-06
0.2638190954773869,6.7461027326572085e-06
0.26884422110552764,7.407731123811386e-06
0.27386934673366836,8.143701417924785e-06
0.2788944723618091,8.98951095374908e-06
0.2839195979899498,9.627585198599346e-06
0.2889447236180904,1.1274331756629866e-05
0.29396984924623115,1.2738498585007841e-05
0.2989949748743719,1.3834250658166254e-05
0.3040201005025126,1.608721906634259e-05
0.3090452261306533,1.8199405682040962e-05
0.31407035175879394,1.8712759818807894e-05
0.31909547738693467,2.227735019691269e-05
0.3241206030150754,2.442745069745121e-05
0.3291457286432161,2.592972428004442e-05
0.33417085427135684,2.838701888452e-05
0.33919597989949746,3.2795649349028724e-05
0.3442211055276382,3.3739520270972575e-05
0.3492462311557789,3.8753284109316456e-05
0.35427135678391963,4.159852191431322e-05
0.35929648241206036,4.526420866466685e-05
0.364321608040201,5.247021508679896e-05
0.3693467336683417,6.129767396939756e-05
0.3743718592964824,6.221453603107201e-05
0.37939698492462315,7.047975974607684e-05
0.3844221105527639,7.193117954366128e-05
0.3894472361809045,7.912860785148126e-05
0.3944723618090452,9.594182884917948e-05
0.39949748743718594,0.00010813190307670929
0.40452261306532666,0.00012077143375335794
0.4095477386934674,0.00012219509500228034
0.414572864321608,0.00013310772962589967
0.41959798994974873,0.00014764521404081918
0.42462311557788945,0.00015113112002302119
0.4296482412060302,0.000178986159785412
0.4346733668341709,0.00020332021635993057
0.4396984924623115,0.00022977235019808992
0.44472361809045224,0.00023678024632550038
0.44974874371859297,0.00024258250099009967
0.4547738693467337,0.0003324045325881163
