Sample_ID,Device,Concentration_mM,Scan_Rate_mVs,PC1_Score,PC2_Score,Device_Prediction_Score,Actual_Device_Code,OX_Voltage_V,OX_Current_A,RED_Voltage_V,RED_Current_A,Peak_Separation_V
32,Palmsens,0.5,100,1.8068183704190257,-0.5134539370673784,0.5775890009650292,0,0.080362472,-14.290775,0.170432,13.816357,0.090069528
33,Palmsens,0.5,100,1.7683722276361866,-1.0891043232723392,0.577563669902471,0,0.080362472,-14.335867,0.170432,13.905604,0.090069528
34,Palmsens,0.5,100,1.9395194026963063,-1.1394866081162038,0.5775410844437998,0,0.080362472,-14.390355,0.170432,13.97888,0.090069528
35,Palmsens,0.5,100,2.549200542861204,-0.9458967170538136,0.5775288937401726,0,0.080362472,-14.41572,0.170432,14.020215,0.090069528
36,Palmsens,0.5,100,2.25052114216217,-0.9294349863915988,0.5775184542038776,0,0.080362472,-14.44954,0.170432,14.050278,0.090069528
37,Palmsens,0.5,100,1.9195292422551875,-0.7339100686277645,0.5775158374917913,0,0.080362472,-14.44954,0.170432,14.061551,0.090069528
38,Palmsens,0.5,100,2.6997089273573596,-0.9192963413591422,0.5775098020639101,0,0.080362472,-14.446721,0.170432,14.088795,0.090069528
39,Palmsens,0.5,100,1.974230041673269,-1.292275584876051,0.5775079733513238,0,0.080362472,-14.43263,0.170432,14.102886,0.090069528
40,Palmsens,0.5,100,2.081032759614752,-0.8214437655859226,0.5775037854232592,0,0.080362472,-14.437327,0.170432,14.118857,0.090069528
41,Palmsens,0.5,100,1.8609869749354546,-1.1060050960578436,0.3040486859178966,0,0.100378032,-14.607366,0.190448,16.438336,0.090069968
42,Palmsens,0.5,100,1.1112570834360744,-1.1232308157617454,0.30403515784973956,0,0.100378032,-14.686279,0.190448,16.461823,0.090069968
43,Palmsens,0.5,100,1.0765105272825228,-1.082993030574384,0.25951871660031006,0,0.110385808,-14.788678,0.190448,16.460882,0.080062192
44,Palmsens,0.5,100,1.5465892953838822,-1.1690157407864108,0.25951584404411054,0,0.110385808,-14.801831,0.190448,16.467458,0.080062192
45,Palmsens,0.5,100,1.4526324063238065,-0.9487507920061932,0.2595117919825153,0,0.110385808,-14.824377,0.190448,16.474974,0.080062192
46,Palmsens,0.5,100,1.933129655213417,-1.316069399793861,0.2595015519835141,0,0.110385808,-14.864773,0.190448,16.501278,0.080062192
47,Palmsens,0.5,100,1.4292712682857283,-0.7315739566599582,0.25948748954088763,0,0.110385808,-14.912684,0.190448,16.540736,0.080062192
48,Palmsens,0.5,100,1.2161766739369517,-0.7567100181673151,0.25947152375586957,0,0.110385808,-14.972808,0.190448,16.583009,0.080062192
49,Palmsens,0.5,100,0.7521642887069087,-1.1434430289508999,0.25945349170970233,0,0.110385808,-15.025417,0.190448,16.637497,0.080062192
50,Palmsens,0.5,100,1.2969526725229512,-0.9851201500498279,0.3039503511675432,0,0.100378032,-15.005689,0.190448,16.686348,0.090069968
51,STM32,0.5,100,-2.47742607994701,0.9579332907120843,0.6100974701586743,1,0.0786,-1.509,0.1682,1.5083,0.0895999999999999
52,STM32,0.5,100,-2.1056115042626837,0.6191861390960719,0.6101010066761574,1,0.0786,-1.5316,0.1682,1.4831,0.0895999999999999
53,STM32,0.5,100,-1.6558733638171454,0.7760171942712548,0.6101003670923258,1,0.0786,-1.5442,0.1682,1.4803,0.0895999999999999
54,STM32,0.5,100,-2.6351697962921317,0.737362324385753,0.6101009389509887,1,0.0786,-1.5402,0.1682,1.4796,0.0895999999999999
55,STM32,0.5,100,-2.2371531687340593,1.526476877993121,0.6100967745028658,1,0.0786,-1.5632,0.1682,1.4873999999999998,0.0895999999999999
56,STM32,0.5,100,-2.5489577896354,1.4068627489120265,0.6100941027872668,1,0.0786,-1.5698,0.1682,1.496,0.0895999999999999
57,STM32,0.5,100,-2.649202351302967,0.6574004828880923,0.6100945989982336,1,0.0786,-1.5679,0.1682,1.4947,0.0895999999999999
58,STM32,0.5,100,-2.3995442692974986,1.2437576662058536,0.6100923717979667,1,0.0786,-1.5756,0.1682,1.5009,0.0895999999999999
59,STM32,0.5,100,-3.004531840523107,1.211982225168787,0.6100899604719929,1,0.0786,-1.5758,0.1682,1.5112,0.0895999999999999
60,STM32,0.5,100,-2.1188490452090907,0.7364183610715578,0.6100937495488137,1,0.0786,-1.5762,0.1682,1.4947,0.0895999999999999
61,STM32,0.5,100,-2.4159821097168965,1.463526515266663,0.47168259366093684,1,0.0884,-18.666,0.1779,18.581,0.0895
62,STM32,0.5,100,-3.402445863154355,0.6509296275828264,0.4717439873380173,1,0.0884,-19.055,0.1779,18.145,0.0895
63,STM32,0.5,100,-2.8429713585280134,0.7228012849723613,0.4717025083919581,1,0.0884,-19.204,0.1779,18.258,0.0895
64,STM32,0.5,100,-2.2761680629136665,0.9574098468154131,0.4716380271654123,1,0.0884,-19.326,0.1779,18.482,0.0895
65,STM32,0.5,100,-3.224278498496085,0.6683560694398599,0.47160576651522185,1,0.0884,-19.394,0.1779,18.591,0.0895
66,STM32,0.5,100,-3.113266758697806,0.3335675607271649,0.47158132034035294,1,0.0884,-19.744,0.1779,18.542,0.0895
67,STM32,0.5,100,-2.842215346509546,0.7867802029901045,0.4715803822948157,1,0.0884,-19.701,0.1779,18.565,0.0895
68,STM32,0.5,100,-3.188243893763325,0.46648558489010017,0.4715580258270444,1,0.0884,-19.738,0.1779,18.645,0.0895
69,STM32,0.5,100,-3.3100099537052934,0.7834217082106366,0.47152749977318664,1,0.0884,-19.814,0.1779,18.743,0.0895
70,STM32,0.5,100,-2.8003622148538634,0.7929936417099814,0.47149986460857585,1,0.0884,-19.83,0.1779,18.855,0.0895
71,STM32,0.5,100,-2.043831803451479,0.7133085991979793,0.5596316749670047,1,0.0683,-23.673,0.1779,22.572,0.1096
72,STM32,0.5,100,-2.912765198348186,0.9484968946728876,0.5597101513409234,1,0.0683,-23.759,0.1779,22.196,0.1096
73,STM32,0.5,100,-3.276653046335398,1.1098054135046702,0.5596816798656042,1,0.0683,-24.044,0.1779,22.193,0.1096
74,STM32,0.5,100,-2.8025942310305907,0.49700413985806213,0.5596991639286376,1,0.0683,-24.041,0.1779,22.119,0.1096
75,STM32,0.5,100,-2.757828257703294,0.9322100630979215,0.5596545351442749,1,0.0683,-23.935,0.1779,22.358,0.1096
76,STM32,0.5,100,-3.3014841108378348,0.8325961045630337,0.5597011580825015,1,0.0683,-24.051,0.1779,22.106,0.1096
77,STM32,0.5,100,-2.7123536146323217,1.1758535990288899,0.5596797017451484,1,0.0683,-24.179,0.1779,22.142,0.1096
78,STM32,0.5,100,-2.5093920840056647,1.294135679784643,0.5596502311911425,1,0.0683,-24.535,0.1779,22.112,0.1096
79,STM32,0.5,100,-3.0344894231420954,0.546473579460061,0.5596275951289225,1,0.0683,-24.577,0.1779,22.191000000000003,0.1096
80,STM32,0.5,100,-2.5365698259987988,0.9067370032786863,0.5596070290508047,1,0.0683,-24.533,0.1779,22.299,0.1096
81,Palmsens,1.0,100,0.8971957804575807,-0.9123325323804264,0.1757436656036962,0,0.110385808,-39.24984,0.200455,40.170492,0.0900691919999999
82,Palmsens,1.0,100,0.8364151066532777,-0.9618275208081213,0.1756576097295276,0,0.110385808,-39.494092,0.200455,40.433536,0.0900691919999999
83,Palmsens,1.0,100,0.826663434167387,-0.7504726124040679,0.17559014932563516,0,0.110385808,-39.663192,0.200455,40.649604,0.0900691919999999
84,Palmsens,1.0,100,0.880542922589451,-0.8947591847453634,0.1755346217366377,0,0.110385808,-39.907448,0.200455,40.781128,0.0900691919999999
85,Palmsens,1.0,100,1.1210006581125844,-0.8614893763639699,0.17546844910277903,0,0.110385808,-40.170492,0.200455,40.950228,0.0900691919999999
86,Palmsens,1.0,100,0.7408212365933557,-1.3081563451791545,0.0834895442285099,0,0.110385808,-40.367776,0.210463,41.015988,0.100077192
87,Palmsens,1.0,100,0.8627840657810142,-1.0266725927944722,0.08341118006766679,0,0.110385808,-40.536872,0.210463,41.279032,0.100077192
88,Palmsens,1.0,100,0.6445957548296117,-0.5904806751037526,0.08338187077440418,0,0.110385808,-40.546268,0.210463,41.401156,0.100077192
89,Palmsens,1.0,100,0.18510536452712778,-0.9243247754246471,0.08334730753214942,0,0.110385808,-40.649604,0.210463,41.504496,0.100077192
90,Palmsens,1.0,100,0.9016322143014563,-1.0425203084388626,0.08330254458650721,0,0.110385808,-40.724764,0.210463,41.6642,0.100077192
91,Palmsens,1.0,100,1.9204408382666633,-0.6915132881629333,0.3601324371228929,0,0.090370248,-30.503644,0.190448,29.197822,0.100077752
92,Palmsens,1.0,100,1.346048070504459,-0.7120020757138088,0.3600940280788463,0,0.090370248,-30.644562,0.190448,29.30116,0.100077752
93,Palmsens,1.0,100,1.0586760687248138,-0.9557856711965411,0.3600763942811216,0,0.090370248,-30.710322,0.190448,29.348134,0.100077752
94,Palmsens,1.0,100,1.0560350473472409,-0.9821740263248153,0.3600406128256309,0,0.090370248,-30.804264,0.190448,29.460864,0.100077752
95,Palmsens,1.0,100,1.4542952080307054,-0.8492240040079555,0.36002201766978315,0,0.090370248,-30.879422,0.190448,29.507836,0.100077752
96,Palmsens,1.0,100,1.6039002136237641,-1.0384931317593957,0.36001765609610237,0,0.090370248,-30.879422,0.190448,29.526626,0.100077752
97,Palmsens,1.0,100,1.3214856273076845,-0.7003318504865063,0.3600101525547093,0,0.090370248,-30.888816,0.190448,29.55481,0.100077752
98,Palmsens,1.0,100,1.5054091123846451,-0.9267978479497107,0.3600118178566538,0,0.090370248,-30.851238,0.190448,29.564204,0.100077752
99,Palmsens,1.0,100,1.2128909763873013,-0.5386154086772008,0.360021244224035,0,0.090370248,-30.823056,0.190448,29.53602,0.100077752
100,Palmsens,1.0,100,1.2546723991880921,-0.9521388684500177,0.3600291936660907,0,0.090370248,-30.766688,0.190448,29.526626,0.100077752
101,Palmsens,1.0,100,0.8666533097483489,-1.033702213162663,0.35883498575734163,0,0.090370248,-34.082912,0.190448,33.209234,0.100077752
102,Palmsens,1.0,100,1.1440256002997073,-0.45140570258167845,0.3588099184941367,0,0.090370248,-34.24262,0.190448,33.24681,0.100077752
103,Palmsens,1.0,100,1.4039326169377866,-1.237051672305943,0.3587804207145131,0,0.090370248,-34.317772,0.190448,33.340754,0.100077752
104,Palmsens,1.0,100,1.740080587319145,-1.1427674100689198,0.3587770892370068,0,0.090370248,-34.392932,0.190448,33.321968,0.100077752
105,Palmsens,1.0,100,1.2631082934974112,-0.9714119377034227,0.35874611432737125,0,0.090370248,-34.4399,0.190448,33.434702,0.100077752
106,Palmsens,1.0,100,1.2737001380340218,-1.1645612716258449,0.3587102624414654,0,0.090370248,-34.449296,0.190448,33.585012,0.100077752
107,Palmsens,1.0,100,1.2850908174368536,-0.5928780343837525,0.35874733419289717,0,0.090370248,-34.449296,0.190448,33.425304,0.100077752
108,Palmsens,1.0,100,1.5581841928313518,-0.8719470996130732,0.35873931493448613,0,0.090370248,-34.421112,0.190448,33.472278,0.100077752
109,Palmsens,1.0,100,1.161252500569471,-1.113253692449125,0.35874437952349997,0,0.090370248,-34.392932,0.190448,33.462884,0.100077752
110,Palmsens,1.0,100,1.165875474654451,-0.701728971023061,0.35874918720253,0,0.090370248,-34.345956,0.190448,33.462884,0.100077752
111,Palmsens,1.0,100,1.3758966961937977,-0.9054944931859635,0.36083054909182805,0,0.090370248,-28.220804,0.190448,27.196812,0.100077752
112,Palmsens,1.0,100,1.4438659246560643,-0.681934947469992,0.3608044505992738,0,0.090370248,-28.305354,0.190448,27.271968,0.100077752
113,Palmsens,1.0,100,1.3954157706608343,-1.025528833653113,0.3607848944398052,0,0.090370248,-28.389902,0.190448,27.31894,0.100077752
114,Palmsens,1.0,100,1.2756431500994347,-1.0253399180607126,0.36076289932795735,0,0.090370248,-28.455664,0.190448,27.384702,0.100077752
115,Palmsens,1.0,100,1.2565768994170279,-0.9532817519458002,0.36075591196782636,0,0.090370248,-28.502636,0.190448,27.394094,0.100077752
116,Palmsens,1.0,100,1.6034986870283756,-1.0314959134522255,0.3607433431684887,0,0.090370248,-28.540212,0.190448,27.431674,0.100077752
117,Palmsens,1.0,100,1.5469123360648893,-0.8066889384882233,0.36073705902837744,0,0.090370248,-28.559002,0.190448,27.450462,0.100077752
118,Palmsens,1.0,100,1.2502546655280145,-0.861045736223991,0.360741420137814,0,0.090370248,-28.559002,0.190448,27.431674,0.100077752
119,Palmsens,1.0,100,1.4887247817093017,-0.5596118084944433,0.3607402014603339,0,0.090370248,-28.549608,0.190448,27.441066,0.100077752
120,Palmsens,1.0,100,1.2811353477592677,-0.7306841184157195,0.3607399432673596,0,0.090370248,-28.53082,0.190448,27.450462,0.100077752
121,Palmsens,1.0,100,2.016410102093817,-0.7442417780535813,0.5880409201150295,0,0.080362472,-32.852246,0.170432,30.249996,0.090069528
122,Palmsens,1.0,100,1.8198462994555602,-1.0664673203761004,0.5879939072625578,0,0.080362472,-32.842854,0.170432,30.456672,0.090069528
123,Palmsens,1.0,100,1.759712880389248,-0.9861608881423547,0.5879689585596168,0,0.080362472,-32.852246,0.170432,30.560012,0.090069528
124,Palmsens,1.0,100,2.275416448795903,-0.8822155579902433,0.5879379835001656,0,0.080362472,-32.89922,0.170432,30.672744,0.090069528
125,Palmsens,1.0,100,2.8664521185595015,-0.9207453273277101,0.5879050853551687,0,0.080362472,-32.96498,0.170432,30.785478,0.090069528
126,Palmsens,1.0,100,1.866809161526032,-1.0060905770940025,0.5878724451984595,0,0.080362472,-33.04953,0.170432,30.888816,0.090069528
127,Palmsens,1.0,100,2.095597739600878,-1.1311795517170395,0.5878354439323138,0,0.080362472,-33.13408,0.170432,31.010942,0.090069528
128,Palmsens,1.0,100,1.8039856108308727,-1.0571423126303694,0.5878059459480036,0,0.080362472,-33.209234,0.170432,31.104886,0.090069528
129,Palmsens,1.0,100,2.364526347713942,-1.079565501840378,0.5877767054877371,0,0.080362472,-33.303178,0.170432,31.189436,0.090069528
130,Palmsens,1.0,100,1.5375527468262888,-0.855889591291101,0.5877534914388516,0,0.080362472,-33.359544,0.170432,31.264592,0.090069528
131,STM32,1.0,100,-3.8101097702886797,0.5879344128675784,0.5365191797288765,1,0.0786,-3.0547,0.1779,3.5435,0.0993
132,STM32,1.0,100,-2.4394948294861947,1.1293393080854242,0.6256801680926949,1,0.0786,-3.1199,0.1682,3.3117,0.0895999999999999
133,STM32,1.0,100,-3.2071376213521265,0.8763997056427411,0.6256883353689153,1,0.0786,-3.1628,0.1682,3.2576,0.0895999999999999
134,STM32,1.0,100,-3.082791353142601,0.7987226746260271,0.6256851105382785,1,0.0786,-3.2213,0.1682,3.2457000000000003,0.0895999999999999
135,STM32,1.0,100,-2.6971544569027537,1.0901720057769668,0.6256854952509692,1,0.0786,-3.2375,0.1682,3.2369,0.0895999999999999
136,STM32,1.0,100,-2.695681627189714,0.12748718090509847,0.6256828738749277,1,0.0786,-3.252,0.1682,3.2418,0.0895999999999999
137,STM32,1.0,100,-1.4669579615845798,0.4610245801356301,0.6256798383784339,1,0.0786,-3.271,0.1682,3.2465,0.0895999999999999
138,STM32,1.0,100,-2.5479727331314574,1.0378337538560596,0.6256792324570113,1,0.0786,-3.2869,0.1682,3.2421,0.0895999999999999
139,STM32,1.0,100,-2.589733866311258,0.3504257157905097,0.6256737209610325,1,0.0786,-3.309,0.1682,3.2561,0.0895999999999999
140,STM32,1.0,100,-2.159812923279866,0.9746540939745714,0.6256714091425766,1,0.0786,-3.3173,0.1682,3.2624,0.0895999999999999
141,STM32,1.0,200,-2.150524304911066,0.8684253427186797,0.8069594016852673,1,0.0683,-5.061400000000001,0.1779,5.6238,0.1096
142,STM32,1.0,200,-2.703059843512748,0.3255133905818518,0.807022754366346,1,0.0683,-5.154100000000001,0.1779,5.31,0.1096
143,STM32,1.0,200,-1.958827103870643,0.8557469019555675,0.807035230142561,1,0.0683,-5.1955,0.1779,5.238,0.1096
144,STM32,1.0,200,-2.094771623318476,0.7633479924426265,0.8070357629145071,1,0.0683,-5.2318,0.1779,5.2197000000000005,0.1096
145,STM32,1.0,200,-2.7291396537433794,0.7013053784895932,0.8070403490366509,1,0.0683,-5.248,0.1779,5.1928,0.1096
146,STM32,1.0,200,-1.8298139380972487,0.5246194161723737,0.8070404948763428,1,0.0683,-5.2654,0.1779,5.1845,0.1096
147,STM32,1.0,200,-1.8175509847917355,1.3668759537116655,0.8070391868857483,1,0.0683,-5.2775,0.1779,5.1848,0.1096
148,STM32,1.0,200,-2.025146438905794,0.9111297828065069,0.8070325910747342,1,0.0683,-5.3077,0.1779,5.1999,0.1096
149,STM32,1.0,200,-2.1603718128358684,1.1843291723488365,0.8070319149004683,1,0.0683,-5.3354,0.1779,5.1906,0.1096
150,STM32,1.0,200,-1.8062219973106117,0.6567194875253027,0.8070253472333784,1,0.0683,-5.346500000000001,0.1779,5.214,0.1096
151,STM32,1.0,20,-2.0139408960657854,0.6546108546495086,0.5820057843198652,1,0.0683,-1.1809,0.1584,0.95494,0.0901
152,STM32,1.0,20,-2.778155141701332,0.2753122763495949,0.5820020953824808,1,0.0683,-1.1878000000000002,0.1584,0.96779,0.0901
153,STM32,1.0,20,-2.6072157076606075,1.0175577414496257,0.582000877262461,1,0.0683,-1.1831,0.1584,0.97511,0.0901
154,STM32,1.0,20,-2.8194244255041045,0.6499095198578483,0.5820006087312976,1,0.0683,-1.1774,0.1584,0.97878,0.0901
155,STM32,1.0,20,-2.5914635690883263,0.48118789515534954,0.5819953807166584,1,0.0683,-1.1826,0.1584,0.99901,0.0901
156,STM32,1.0,20,-1.9163608832738797,0.4833928143802262,0.5819971778372041,1,0.0683,-1.1603,0.1584,1.0011,0.0901
157,STM32,1.0,20,-3.1117632349044233,1.1155624322427398,0.4919630021515698,1,0.0683,-1.199,0.1682,0.99102,0.0998999999999999
158,STM32,1.0,20,-2.9510533865104187,1.0355926648540654,0.4919613421612458,1,0.0683,-1.1983,0.1682,0.99848,0.0998999999999999
159,STM32,1.0,20,-3.333849062493576,0.2547832801351139,0.49195870452096346,1,0.0683,-1.2018,0.1682,1.0083,0.0998999999999999
160,STM32,1.0,20,-3.5463363812109434,0.9897126459153547,0.4461508598736165,1,0.0786,-1.1909999999999998,0.1682,1.0221,0.0895999999999999
161,STM32,1.0,400,-1.6142960840494196,0.5629070587119925,1.1155288340386909,1,0.0585,-8.168000000000001,0.198,8.5604,0.1395
162,STM32,1.0,400,-0.7103874394096783,0.9943646895992377,1.2055877295086834,1,0.0585,-8.3123,0.1882,8.3833,0.1297
163,STM32,1.0,400,-1.6281406104389924,0.8478430334263924,1.2055849565919232,1,0.0585,-8.3809,0.1882,8.365,0.1297
164,STM32,1.0,400,-0.5598296469313544,0.7363639817095153,1.205582884449105,1,0.0585,-8.4329,0.1882,8.351,0.1297
165,STM32,1.0,400,-0.8051118599932163,0.9408873315180579,1.2055708816735868,1,0.0585,-8.464899999999998,0.1882,8.3886,0.1297
166,STM32,1.0,400,-0.7292253187569091,-0.011946792516658644,1.2055624026221545,1,0.0585,-8.5008,0.1882,8.4093,0.1297
167,STM32,1.0,400,-1.3947640288061096,0.6115270410762865,1.2055591016806861,1,0.0585,-8.5326,0.1882,8.4095,0.1297
168,STM32,1.0,400,-1.409606436335812,0.7334806118012166,1.205552195664472,1,0.0585,-8.5588,0.1882,8.427700000000002,0.1297
169,STM32,1.0,400,-1.4416635662307375,0.8738563010175168,1.2055449163414946,1,0.0585,-8.5764,0.1882,8.4513,0.1297
170,STM32,1.0,400,-1.3666296195076415,0.9548872554144062,1.2055403792342239,1,0.0585,-8.600999999999999,0.1882,8.46,0.1297
171,STM32,1.0,50,-3.1313557748209813,0.6185528049517183,0.5134744495484522,1,0.0786,-1.9737,0.1682,1.8541,0.0895999999999999
172,STM32,1.0,50,-2.572488627763055,0.7550896833353622,0.559279318810058,1,0.0683,-1.9825,0.1682,1.854,0.0998999999999999
173,STM32,1.0,50,-1.9804077319873623,1.0837765718047432,0.5134725372083837,1,0.0786,-1.9942,0.1682,1.8533,0.0895999999999999
174,STM32,1.0,50,-2.9017572818604602,0.6044311202839133,0.5134726418948825,1,0.0786,-2.0086,0.1682,1.8465,0.0895999999999999
175,STM32,1.0,50,-2.6847676319971234,0.1484820793150763,0.5134734042906784,1,0.0786,-1.9948,0.1682,1.8493,0.0895999999999999
176,STM32,1.0,50,-2.7129004188001753,0.8436548767665614,0.5134700228306441,1,0.0786,-2.0165,0.1682,1.8543,0.0895999999999999
177,STM32,1.0,50,-3.2797142422220205,1.0033990174812129,0.5134659506759739,1,0.0786,-2.02,0.1682,1.8703,0.0895999999999999
178,STM32,1.0,50,-2.622770506467041,0.6405865665976989,0.5134634400583541,1,0.0786,-2.0155,0.1682,1.8831,0.0895999999999999
179,STM32,1.0,50,-3.345723470127213,1.1046693485154606,0.5134649435805833,1,0.0786,-2.0185,0.1682,1.8753,0.0895999999999999
180,STM32,1.0,50,-2.637948463596406,0.7274803757028534,0.5134606768813965,1,0.0786,-2.0332,0.1682,1.8872,0.0895999999999999
181,Palmsens,5.0,100,0.9699449733467341,-0.6391823249424703,0.22340282286880267,0,0.060346908,-128.703392,0.230479,122.954016,0.1701320919999999
182,Palmsens,5.0,100,1.1648751003391378,-0.35413155304177135,0.22337470148166488,0,0.060346908,-129.276464,0.230479,122.822496,0.1701320919999999
183,Palmsens,5.0,100,1.248912798841914,-0.7125851689697618,0.13133124049158512,0,0.060346908,-129.661624,0.240486,123.123112,0.180139092
184,Palmsens,5.0,100,0.9990356355947669,-0.5827218896024353,0.13125346067606947,0,0.060346908,-129.952848,0.240486,123.329792,0.180139092
185,Palmsens,5.0,100,0.6191317635721256,-0.5944529434552923,0.2232299760908603,0,0.060346908,-129.774352,0.230479,123.226464,0.1701320919999999
186,Palmsens,5.0,100,1.16538324169858,-0.5482037760775241,0.2233464431375396,0,0.060346908,-129.680424,0.230479,122.766128,0.1701320919999999
187,Palmsens,5.0,100,0.6437356037508406,-0.395307894148253,0.22332405034982258,0,0.060346908,-129.558288,0.230479,122.916448,0.1701320919999999
188,Palmsens,5.0,100,0.8630322195124205,-0.7322614973765921,0.13134847477126116,0,0.060346908,-129.407984,0.240486,123.160696,0.180139092
189,Palmsens,5.0,100,1.082569279784068,-0.6078817796971635,0.13131255579959406,0,0.060346908,-129.332824,0.240486,123.348576,0.180139092
190,Palmsens,5.0,100,0.7465683474179844,-0.23140882303122162,0.13130216698098868,0,0.060346908,-129.370392,0.240486,123.376768,0.180139092
191,Palmsens,5.0,100,1.4778037456988942,-0.3273149142899818,0.2688981330943998,0,0.03032357,-118.529256,0.240486,110.590976,0.21016243
192,Palmsens,5.0,100,1.0425895385847832,-0.14578511887700607,0.2688449958636887,0,0.03032357,-119.02716,0.240486,110.600368,0.21016243
193,Palmsens,5.0,100,1.330637467332314,-0.5528831147204261,0.26880672649242643,0,0.03032357,-119.337168,0.240486,110.628552,0.21016243
194,Palmsens,5.0,100,1.0714882305080842,-0.6495066512887993,0.2687690202041554,0,0.03032357,-119.449904,0.240486,110.741288,0.21016243
195,Palmsens,5.0,100,1.6973676398712039,-1.0024078755861552,0.26880311632348514,0,0.03032357,-119.074128,0.240486,110.76008,0.21016243
