voltage,current
-0.5,-4.232956495194089
-0.4949748743718593,-3.8774817962107417
-0.4899497487437186,-3.4073486456686553
-0.4849246231155779,-3.1407776978635704
-0.4798994974874372,-2.774015638644427
-0.4748743718592965,-2.528307001485923
-0.46984924623115576,-2.274907257864637
-0.4648241206030151,-2.1320150048759476
-0.45979899497487436,-1.9264021293873592
-0.4547738693467337,-1.7247636375603386
-0.44974874371859297,-1.517328213795656
-0.44472361809045224,-1.3928369214944858
-0.4396984924623116,-1.321868660209452
-0.43467336683417085,-1.1775314236467662
-0.4296482412060302,-1.0218965741174784
-0.42462311557788945,-0.9275235112876024
-0.41959798994974873,-0.8719439943546199
-0.41457286432160806,-0.8206198393986787
-0.40954773869346733,-0.6996202378716952
-0.40452261306532666,-0.6446791911812345
-0.39949748743718594,-0.5954650698005439
-0.3944723618090452,-0.5303825675949957
-0.3894472361809045,-0.46616435249555715
-0.3844221105527638,-0.44559837036199046
-0.37939698492462315,-0.4057060888223138
-0.3743718592964824,-0.36931150684660835
-0.3693467336683417,-0.334856444491247
-0.364321608040201,-0.2938782066882919
-0.3592964824120603,-0.25737451920895854
-0.35427135678391963,-0.24700957276419433
-0.3492462311557789,-0.22017004334533571
-0.3442211055276382,-0.20336853872681313
-0.33919597989949746,-0.1816482605395711
-0.3341708542713568,-0.16715108310992993
-0.3291457286432161,-0.15233049011933258
-0.3241206030150754,-0.1365653086431492
-0.31909547738693467,-0.12051895034232392
-0.31407035175879394,-0.11554998901802223
-0.30904522613065327,-0.10203012507586029
-0.30402010050251255,-0.09427938986128294
-0.2989949748743719,-0.08269264033841041
-0.29396984924623115,-0.07355919161040458
-0.2889447236180904,-0.06969285063143588
-0.28391959798994976,-0.062042059393254585
-0.27889447236180903,-0.05590080805486855
-0.27386934673366836,-0.0524638767441828
-0.26884422110552764,-0.046001630736728284
-0.2638190954773869,-0.0411960490018798
-0.25879396984924624,-0.03777706540761608
-0.2537688442211055,-0.03453052250254647
-0.24874371859296485,-0.03143311072769971
-0.24371859296482412,-0.029133537601132395
-0.2386934673366834,-0.02545366035035362
-0.23366834170854273,-0.022934269736365323
-0.228643216080402,-0.021331806640312544
-0.22361809045226128,-0.018870596073488732
-0.2185929648241206,-0.016850793674718666
-0.21356783919597988,-0.01574970545104198
-0.2085427135678392,-0.014144490485261008
-0.20351758793969849,-0.012902355732069758
-0.19849246231155776,-0.01204876889436173
-0.1934673366834171,-0.01068824157801489
-0.18844221105527637,-0.009471329683148512
-0.1834170854271357,-0.008832768856677407
-0.17839195979899497,-0.008078181050498208
-0.17336683417085424,-0.007181851267055556
-0.16834170854271358,-0.006712024341290696
-0.16331658291457285,-0.005678151113094578
-0.15829145728643218,-0.005469948470139949
-0.15326633165829145,-0.004841297223551675
-0.14824120603015073,-0.004342143888948475
-0.14321608040201006,-0.0039046214255235422
-0.13819095477386933,-0.0037328035377081356
-0.13316582914572866,-0.0031961035908742775
-0.12814070351758794,-0.0030466270985717333
-0.12311557788944721,-0.002629012232988566
-0.11809045226130654,-0.0024866664395966553
-0.11306532663316582,-0.002162553680342622
-0.1080402010050251,-0.001916455988467882
-0.10301507537688442,-0.0017953436856092762
-0.0979899497487437,-0.0016547175693281944
-0.09296482412060303,-0.0014782698460219605
-0.0879396984924623,-0.0013798841940839295
-0.08291457286432158,-0.00121684021359007
-0.07788944723618091,-0.0011142772651586144
-0.07286432160804018,-0.001062688876323462
-0.06783919597989951,-0.0009403577911824507
-0.06281407035175879,-0.0008299544077353534
-0.05778894472361806,-0.0007726966059799096
-0.05276381909547739,-0.0006659359986195366
-0.04773869346733667,-0.0006627961773337251
-0.042713567839196,-0.000572389901744648
-0.03768844221105527,-0.000513365487157981
-0.03266331658291455,-0.00047512387283247365
-0.027638190954773878,-0.0004271280780474787
-0.022613065326633153,-0.00037353137685277525
-0.017587939698492483,-0.00033946706591447075
-0.012562814070351758,-0.0003136875028276903
-0.007537688442211032,-0.00028962369506742807
-0.0025125628140703626,-0.0002631433558318154
0.002512562814070307,-0.00022787657647295069
0.007537688442211032,-0.0002135021790499518
0.012562814070351758,-0.00018460896256042845
0.017587939698492483,-0.0001742714706892622
0.022613065326633208,-0.00015953005014263084
0.027638190954773822,-0.00014154599126122322
0.03266331658291455,-0.00013225783038854608
0.03768844221105527,-0.00011592229161671234
0.042713567839196,-0.00010704482416276166
0.047738693467336724,-9.59199521363157e-05
0.05276381909547745,-8.703775690517897e-05
0.05778894472361806,-7.958983833571153e-05
0.06281407035175879,-7.235741660339085e-05
0.06783919597989951,-6.675150491804575e-05
0.07286432160804024,-5.9967534280841916e-05
0.07788944723618096,-5.3827727930500347e-05
0.08291457286432158,-4.689712183606528e-05
0.0879396984924623,-4.365248566706369e-05
0.09296482412060303,-3.85982786126242e-05
0.09798994974874375,-3.5695256361224834e-05
0.10301507537688448,-3.25501581409046e-05
0.1080402010050251,-2.909917404478018e-05
0.11306532663316582,-2.5694513259089867e-05
0.11809045226130654,-2.3247969046829636e-05
0.12311557788944727,-2.1462183443719425e-05
0.128140703517588,-1.9624218017688098e-05
0.1331658291457286,-1.7108857874878136e-05
0.13819095477386933,-1.5087082738886712e-05
0.14321608040201006,-1.3697912173987597e-05
0.14824120603015079,-1.2018679558905823e-05
0.1532663316582915,-1.0349725263586384e-05
0.15829145728643212,-8.845005179208834e-06
0.16331658291457285,-7.645605653290937e-06
0.16834170854271358,-6.549376657176643e-06
0.1733668341708543,-5.38676719045429e-06
0.17839195979899503,-4.286514696232219e-06
0.18341708542713564,-3.353288282100195e-06
0.18844221105527637,-2.284906346697497e-06
0.1934673366834171,-1.2658494755994973e-06
0.19849246231155782,-2.894336875918408e-07
0.20351758793969854,7.077112741477655e-07
0.20854271356783916,1.6268232647712973e-06
0.21356783919597988,2.710611899351184e-06
0.2185929648241206,3.71415608104693e-06
0.22361809045226133,4.7748049398589836e-06
0.22864321608040206,6.078038875348363e-06
0.23366834170854267,6.817002256157096e-06
0.2386934673366834,8.420337490425869e-06
0.24371859296482412,9.44764078099609e-06
0.24874371859296485,1.0768586752910682e-05
0.25376884422110557,1.2439276585106484e-05
0.2587939698492463,1.3718787476024164e-05
0.2638190954773869,1.6195577322029182e-05
0.26884422110552764,1.77818393073458e-05
0.27386934673366836,1.9569455739939827e-05
0.2788944723618091,2.268527029594582e-05
0.2839195979899498,2.4697754814864672e-05
0.2889447236180904,2.7189843776855694e-05
0.29396984924623115,3.058928381282711e-05
0.2989949748743719,3.318935495681743e-05
0.3040201005025126,3.707067435630629e-05
0.3090452261306533,4.032210053377876e-05
0.31407035175879394,4.65331221573128e-05
0.31909547738693467,5.0654595152913646e-05
0.3241206030150754,5.555826314529946e-05
0.3291457286432161,6.049615554399777e-05
0.33417085427135684,6.925014607351338e-05
0.33919597989949746,7.56856263028359e-05
0.3442211055276382,8.399816159348662e-05
0.3492462311557789,9.108408373551015e-05
0.35427135678391963,9.883535803013132e-05
0.35929648241206036,0.00011294844856203066
0.364321608040201,0.0001247677155552912
0.3693467336683417,0.0001380510183898548
0.3743718592964824,0.0001460901353701927
0.37939698492462315,0.00016333705233130444
0.3844221105527639,0.00018945554819005587
0.3894472361809045,0.00018951751958674046
0.3944723618090452,0.0002242369531010746
0.39949748743718594,0.0002432008404789773
0.40452261306532666,0.00026807283251225656
0.4095477386934674,0.00029475607251226065
0.414572864321608,0.00032845368563505257
0.41959798994974873,0.00034644692590020734
0.42462311557788945,0.0003838784387546715
0.4296482412060302,0.00042075129638283356
0.4346733668341709,0.00047892609403142394
0.4396984924623115,0.0005497675833418823
0.44472361809045224,0.0005938942156179231
0.44974874371859297,0.0006604059719073903
0.4547738693467337,0.0007115771850170844
0.4597989949748744,0.0007852980207381136
0.46482412060301503,0.0008862060713535957
0.46984924623115576,0.0009726298568242228
0.4748743718592965,0.001039442460222972
0.4798994974874372,0.001138345479720616
0.48492462311557794,0.001269520539271167
0.48994974874371866,0.0014184612617924245
0.4949748743718593,0.0015638879851735928
0.5,0.0017340000140425684
